time,col1,col2
2017-10-29,-0.015305115,-0.012861843
2017-10-30,-0.017723272,-0.017797896
2017-10-31,-0.019573251,-0.022309125
2017-11-01,-0.021272712,-0.025942324
2017-11-02,-0.021958505,-0.028181674
2017-11-03,-0.021957355,-0.028687245
2017-11-04,-0.021125252,-0.027286833
2017-11-05,-0.019368806,-0.023881759
2017-11-06,-0.016696936,-0.019149223
2017-11-07,-0.013210456,-0.013304179
2017-11-08,-0.009054783,-0.006983465
2017-11-09,-0.004938402,-0.000432998
2017-11-10,-0.000577348,0.006031842
2017-11-11,0.004124264,0.012646213
2017-11-12,0.009836127,0.019008705
2017-11-13,0.016442564,0.025970301
2017-11-14,0.02441809,0.033517507
2017-11-15,0.034327626,0.041718955
2017-11-16,0.045955928,0.050731217
2017-11-17,0.059301232,0.061084686
2017-11-18,0.074237968,0.072827133
2017-11-19,0.090823986,0.08620307
2017-11-20,0.108947327,0.101439331
2017-11-21,0.127825224,0.118520161
2017-11-22,0.147158651,0.137204875
2017-11-23,0.166558669,0.157185854
2017-11-24,0.186565344,0.178266283
2017-11-25,0.207344747,0.200318002
2017-11-26,0.229236854,0.222433076
2017-11-27,0.251662136,0.244487761
2017-11-28,0.275377677,0.266407064
2017-11-29,0.299648361,0.288385105
2017-11-30,0.324501804,0.310602639
2017-12-01,0.349016564,0.332939496
2017-12-02,0.372973304,0.35578132
2017-12-03,0.396602902,0.378644306
2017-12-04,0.419901112,0.401595327
2017-12-05,0.442407529,0.424134049
2017-12-06,0.464586246,0.446075441
2017-12-07,0.486147386,0.467353581
2017-12-08,0.504384603,0.488082216
2017-12-09,0.522534415,0.507789879
2017-12-10,0.539489977,0.526787358
2017-12-11,0.556251828,0.544726153
2017-12-12,0.570638115,0.56179192
2017-12-13,0.584402733,0.57761176
2017-12-14,0.597072718,0.591898193
2017-12-15,0.609056747,0.604849297
2017-12-16,0.619816953,0.616388381
2017-12-17,0.628756654,0.626632056
2017-12-18,0.635306649,0.63559692
2017-12-19,0.641064393,0.643874269
2017-12-20,0.646607228,0.651714656
2017-12-21,0.652566351,0.659035562
2017-12-22,0.658768709,0.665958755
2017-12-23,0.664699813,0.671920065
2017-12-24,0.669109776,0.67644964
2017-12-25,0.671352527,0.679445014
2017-12-26,0.67039162,0.680176136
2017-12-27,0.666436707,0.679214725
2017-12-28,0.659237326,0.676643152
2017-12-29,0.650677947,0.672258792
2017-12-30,0.641254165,0.666574098
2017-12-31,0.632090004,0.659440432
2018-01-01,0.623316665,0.650894152
2018-01-02,0.614884903,0.640730422
2018-01-03,0.605635707,0.628687721
2018-01-04,0.594801714,0.61485675
2018-01-05,0.581624141,0.599265308
2018-01-06,0.566024262,0.583630574
2018-01-07,0.547713396,0.566080364
2018-01-08,0.526949091,0.547082601
2018-01-09,0.504049203,0.527023484
2018-01-10,0.480355839,0.506494806
2018-01-11,0.456579783,0.484755711
2018-01-12,0.432559878,0.462613156
2018-01-13,0.407980272,0.439077677
2018-01-14,0.383439113,0.414701862
2018-01-15,0.358518058,0.390506169
2018-01-16,0.333947282,0.366156328
2018-01-17,0.307950528,0.341349813
2018-01-18,0.28085021,0.316430274
2018-01-19,0.252896857,0.291320571
2018-01-20,0.225935455,0.266021578
2018-01-21,0.201196252,0.240957593
2018-01-22,0.17810875,0.216315417
2018-01-23,0.155763423,0.191959725
2018-01-24,0.133912604,0.167695272
2018-01-25,0.111682836,0.14315891
2018-01-26,0.089562445,0.119103121
2018-01-27,0.067017048,0.095377736
2018-01-28,0.044944787,0.072086464
2018-01-29,0.022986853,0.049720892
2018-01-30,0.002723477,0.028829728
2018-01-31,-0.015574626,0.009599514
2018-02-01,-0.031404427,-0.008497103
2018-02-02,-0.044144627,-0.024293097
2018-02-03,-0.05485986,-0.038874845
2018-02-04,-0.063369361,-0.051721649
2018-02-05,-0.07051076,-0.062971675
2018-02-06,-0.076820233,-0.072925545
2018-02-07,-0.082916738,-0.081993013
2018-02-08,-0.088770914,-0.08941175
2018-02-09,-0.095015039,-0.096165445
2018-02-10,-0.101150609,-0.101399617
2018-02-11,-0.107015258,-0.105936101
2018-02-12,-0.11242717,-0.110285888
2018-02-13,-0.11687618,-0.114176992
2018-02-14,-0.120855938,-0.117904414
2018-02-15,-0.124297466,-0.122332769
2018-02-16,-0.127394622,-0.12683622
2018-02-17,-0.130592097,-0.13116576
2018-02-18,-0.133423274,-0.13538969
2018-02-19,-0.135980249,-0.13865414
2018-02-20,-0.138382948,-0.140925267
2018-02-21,-0.139630962,-0.141879907
2018-02-22,-0.140091784,-0.141690112
2018-02-23,-0.138985049,-0.140828894
2018-02-24,-0.136746203,-0.139288692
2018-02-25,-0.134663472,-0.137801453
2018-02-26,-0.132655074,-0.136049943
2018-02-27,-0.131738402,-0.134703701
2018-02-28,-0.13204485,-0.133817446
2018-03-01,-0.133307086,-0.133431333
2018-03-02,-0.135959968,-0.134145044
2018-03-03,-0.139170129,-0.136105596
2018-03-04,-0.142491948,-0.139067772
2018-03-05,-0.145867365,-0.142746665
2018-03-06,-0.148267374,-0.146797117
2018-03-07,-0.150542691,-0.150939071
2018-03-08,-0.152600413,-0.154759766
2018-03-09,-0.153842193,-0.158144796
2018-03-10,-0.154831962,-0.160887235
2018-03-11,-0.155032522,-0.162960067
2018-03-12,-0.154932979,-0.164333573
2018-03-13,-0.155143503,-0.164778211
2018-03-14,-0.155385593,-0.164630308
2018-03-15,-0.155793267,-0.164402019
2018-03-16,-0.156198638,-0.164078984
2018-03-17,-0.156709618,-0.163858573
2018-03-18,-0.157861347,-0.164077754
2018-03-19,-0.160112145,-0.164867252
2018-03-20,-0.163122154,-0.166196889
2018-03-21,-0.166755588,-0.168081698
2018-03-22,-0.170670127,-0.17048492
2018-03-23,-0.174351156,-0.173176683
2018-03-24,-0.177319583,-0.175772583
2018-03-25,-0.179216386,-0.177852637
2018-03-26,-0.179732324,-0.1791857
2018-03-27,-0.179394521,-0.17950484
2018-03-28,-0.177777119,-0.178766055
2018-03-29,-0.175083529,-0.17707357
2018-03-30,-0.171350973,-0.174230146
2018-03-31,-0.166670733,-0.170426995
2018-04-01,-0.162318751,-0.165721344
2018-04-02,-0.158248248,-0.160313291
2018-04-03,-0.154699063,-0.154418445
2018-04-04,-0.151441514,-0.148377623
2018-04-05,-0.147757796,-0.142322718
2018-04-06,-0.143389568,-0.136140144
2018-04-07,-0.138293827,-0.12997703
2018-04-08,-0.131954787,-0.123361952
2018-04-09,-0.124224086,-0.11614063
2018-04-10,-0.114092788,-0.1075687
2018-04-11,-0.101371382,-0.097520108
2018-04-12,-0.08658935,-0.085606475
2018-04-13,-0.069461617,-0.071806213
2018-04-14,-0.051081478,-0.056021607
2018-04-15,-0.031772368,-0.03825035
2018-04-16,-0.012396146,-0.019158013
2018-04-17,0.006518896,0.00123675
2018-04-18,0.025615733,0.021726387
2018-04-19,0.044143255,0.042907095
2018-04-20,0.062680722,0.063241814
2018-04-21,0.080550017,0.083226952
2018-04-22,0.098014875,0.102535574
2018-04-23,0.115762767,0.120976446
2018-04-24,0.13419151,0.138736847
2018-04-25,0.153436592,0.155855332
2018-04-26,0.173727124,0.172321844
2018-04-27,0.19441421,0.188501697
2018-04-28,0.215283916,0.204812886
2018-04-29,0.235486573,0.221733887
2018-04-30,0.254854787,0.239177539
2018-05-01,0.272634426,0.256995425
2018-05-02,0.290484913,0.274519773
2018-05-03,0.306871535,0.291864677
2018-05-04,0.323085218,0.308919722
2018-05-05,0.337470712,0.325590822
2018-05-06,0.350839189,0.342049141
2018-05-07,0.363864057,0.357588714
2018-05-08,0.376309894,0.372032657
2018-05-09,0.387639661,0.384986788
2018-05-10,0.397664334,0.396636334
2018-05-11,0.406424125,0.406798796
2018-05-12,0.414053126,0.415550178
2018-05-13,0.420440555,0.423111315
2018-05-14,0.425480571,0.429531422
2018-05-15,0.429341185,0.435125201
2018-05-16,0.4327739,0.439497733
2018-05-17,0.435846234,0.443253343
2018-05-18,0.438878857,0.446226545
2018-05-19,0.441387299,0.448756822
2018-05-20,0.442447669,0.450723127
2018-05-21,0.442773726,0.45156183
2018-05-22,0.442678362,0.451397536
2018-05-23,0.441867966,0.450294984
2018-05-24,0.440011762,0.448239856
2018-05-25,0.43717725,0.445044951
2018-05-26,0.433493673,0.440917985
2018-05-27,0.429182672,0.435931371
2018-05-28,0.42435993,0.430081956
2018-05-29,0.419251195,0.423087447
2018-05-30,0.413480394,0.415592602
2018-05-31,0.406630223,0.407546638
2018-06-01,0.39922313,0.398974004
2018-06-02,0.390661316,0.389939573
2018-06-03,0.3806068,0.380630579
2018-06-04,0.369019123,0.370761942
2018-06-05,0.356814374,0.36015258
2018-06-06,0.343891175,0.348773488
2018-06-07,0.330360588,0.336479116
2018-06-08,0.31595182,0.323274139
2018-06-09,0.301437626,0.309125473
2018-06-10,0.284113654,0.294109241
2018-06-11,0.26716929,0.278286873
2018-06-12,0.248193995,0.261467573
2018-06-13,0.228963094,0.243694941
2018-06-14,0.208462798,0.225066546
2018-06-15,0.187063364,0.205559085
2018-06-16,0.16465315,0.185290101
2018-06-17,0.141058871,0.164066725
2018-06-18,0.117062776,0.142219494
2018-06-19,0.092585691,0.119769401
2018-06-20,0.067863055,0.09645342
2018-06-21,0.043104739,0.072180496
2018-06-22,0.018422549,0.04734641
2018-06-23,-0.00623668,0.02217293
2018-06-24,-0.031036269,-0.002754383
2018-06-25,-0.055652563,-0.02730411
2018-06-26,-0.079222027,-0.051238284
2018-06-27,-0.101849688,-0.074327657
2018-06-28,-0.12288167,-0.09658113
2018-06-29,-0.142647684,-0.11776574
2018-06-30,-0.161837994,-0.137734148
2018-07-01,-0.180003798,-0.156468324
2018-07-02,-0.197307112,-0.174224485
2018-07-03,-0.214212857,-0.191128137
2018-07-04,-0.230138551,-0.207223772
2018-07-05,-0.245809379,-0.22265927
2018-07-06,-0.261006761,-0.237352394
2018-07-07,-0.275592608,-0.251301401
2018-07-08,-0.289915131,-0.264699596
2018-07-09,-0.303471914,-0.277753119
2018-07-10,-0.316361927,-0.290366784
2018-07-11,-0.328277928,-0.302536985
2018-07-12,-0.338954181,-0.314406718
2018-07-13,-0.348088773,-0.325662333
2018-07-14,-0.356247085,-0.336149402
2018-07-15,-0.363714548,-0.345906507
2018-07-16,-0.369426452,-0.354591499
2018-07-17,-0.374825954,-0.362280877
2018-07-18,-0.379044445,-0.368848482
2018-07-19,-0.382227048,-0.374185551
2018-07-20,-0.385458616,-0.378552206
2018-07-21,-0.388758739,-0.382180051
2018-07-22,-0.391997999,-0.385225706
2018-07-23,-0.395708717,-0.38766854
2018-07-24,-0.39924795,-0.389582791
2018-07-25,-0.402131466,-0.391177316
2018-07-26,-0.404563373,-0.392306679
2018-07-27,-0.405810591,-0.392925046
2018-07-28,-0.40619479,-0.39273987
2018-07-29,-0.40475064,-0.391814963
2018-07-30,-0.401406208,-0.39027846
2018-07-31,-0.396400071,-0.387226905
2018-08-01,-0.389667907,-0.383156712
2018-08-02,-0.381533166,-0.37784165
2018-08-03,-0.372988892,-0.371335685
2018-08-04,-0.363814427,-0.363485619
2018-08-05,-0.354749863,-0.354443325
2018-08-06,-0.3455454,-0.344494569
2018-08-07,-0.336131237,-0.333907795
2018-08-08,-0.32679552,-0.322884624
2018-08-09,-0.317129647,-0.311318891
2018-08-10,-0.307173023,-0.299981213
2018-08-11,-0.296891226,-0.288886889
2018-08-12,-0.285745523,-0.278003917
2018-08-13,-0.273713877,-0.267309872
2018-08-14,-0.260634237,-0.256443627
2018-08-15,-0.245997927,-0.245342188
2018-08-16,-0.230038282,-0.233220695
2018-08-17,-0.213019246,-0.220363889
2018-08-18,-0.194145172,-0.206144466
2018-08-19,-0.176384525,-0.190636304
2018-08-20,-0.156011737,-0.173535931
2018-08-21,-0.134001676,-0.155059222
2018-08-22,-0.116569067,-0.135419909
2018-08-23,-0.098104284,-0.114900516
2018-08-24,-0.081590857,-0.094139676
2018-08-25,-0.064179792,-0.073069174
2018-08-26,-0.046496536,-0.052765192
2018-08-27,-0.029888472,-0.033297356
2018-08-28,-0.013388162,-0.014689136
2018-08-29,0.003161149,0.002219743
2018-08-30,0.020426777,0.01796847
2018-08-31,0.03719554,0.032650291
2018-09-01,0.05199713,0.046579087
2018-09-02,0.065702469,0.05962983
2018-09-03,0.078396784,0.071906158
2018-09-04,0.090798949,0.083960853
2018-09-05,0.10213049,0.09586868
2018-09-06,0.112067189,0.107531466
2018-09-07,0.121107741,0.119139753
2018-09-08,0.12978342,0.13047762
2018-09-09,0.1391995,0.141357479
2018-09-10,0.14849385,0.151517696
2018-09-11,0.157618861,0.161463486
2018-09-12,0.166355574,0.170877634
2018-09-13,0.17428543,0.179997072
2018-09-14,0.181884253,0.188707137
2018-09-15,0.189008946,0.196990732
2018-09-16,0.196223721,0.204924668
2018-09-17,0.20287537,0.212185412
2018-09-18,0.209035382,0.219072281
2018-09-19,0.21386504,0.225437106
2018-09-20,0.217538042,0.230927334
2018-09-21,0.219953491,0.235762318
2018-09-22,0.221386987,0.239653248
2018-09-23,0.222255291,0.242547947
2018-09-24,0.222481438,0.244487116
2018-09-25,0.222831716,0.245626641
2018-09-26,0.22356422,0.245999044
2018-09-27,0.224834807,0.246217959
2018-09-28,0.226844861,0.246341424
2018-09-29,0.229438136,0.246613049
2018-09-30,0.232417637,0.247165341
2018-10-01,0.235626854,0.24836887
2018-10-02,0.238429537,0.25015564
2018-10-03,0.240922462,0.252714147
2018-10-04,0.243143707,0.255850444
2018-10-05,0.245036747,0.259291165
2018-10-06,0.246949951,0.263053469
2018-10-07,0.24878914,0.267022496
2018-10-08,0.250879252,0.2707465
2018-10-09,0.253049705,0.274764459
2018-10-10,0.255602246,0.278540529
2018-10-11,0.258382272,0.281984195
2018-10-12,0.261676448,0.285251997
2018-10-13,0.265719264,0.288177844
2018-10-14,0.270216741,0.290696827
2018-10-15,0.27568423,0.293039599
2018-10-16,0.281678973,0.295478127
2018-10-17,0.287746288,0.298218464
2018-10-18,0.293764864,0.301341929
2018-10-19,0.299138903,0.305028891
2018-10-20,0.304296747,0.309054385
2018-10-21,0.308985698,0.313352324
2018-10-22,0.313568676,0.317774805
2018-10-23,0.31784915,0.321997278
2018-10-24,0.322139885,0.325511721
2018-10-25,0.32588124,0.328798811
2018-10-26,0.329097535,0.331294531
2018-10-27,0.331523535,0.333125202
2018-10-28,0.332868077,0.334259616
2018-10-29,0.333292091,0.334671468
2018-10-30,0.332721176,0.334289712
2018-10-31,0.331278856,0.333193654
2018-11-01,0.328857461,0.331270218
2018-11-02,0.325041553,0.328814251
2018-11-03,0.320113186,0.325515719
2018-11-04,0.313616274,0.32139836
2018-11-05,0.30581721,0.31639251
2018-11-06,0.297097876,0.310273978
2018-11-07,0.286552986,0.302689963
2018-11-08,0.274778898,0.293230644
2018-11-09,0.260918015,0.281725678
2018-11-10,0.245098026,0.267714701
2018-11-11,0.226926035,0.251088391
2018-11-12,0.207062535,0.232342939
2018-11-13,0.185821518,0.211487638
2018-11-14,0.163241024,0.188854072
2018-11-15,0.139606256,0.165010494
2018-11-16,0.11501405,0.139996841
2018-11-17,0.090377229,0.114715439
2018-11-18,0.065651842,0.089249634
2018-11-19,0.041116731,0.064028904
2018-11-20,0.016459364,0.039538518
2018-11-21,-0.007717444,0.015671929
2018-11-22,-0.031430794,-0.007428634
2018-11-23,-0.054773434,-0.030208482
2018-11-24,-0.07787412,-0.052604503
2018-11-25,-0.101590227,-0.074864411
2018-11-26,-0.125851912,-0.097431266
2018-11-27,-0.150943061,-0.120445342
2018-11-28,-0.176477178,-0.144152359
2018-11-29,-0.202324663,-0.168429151
2018-11-30,-0.229168848,-0.193413309
2018-12-01,-0.255995498,-0.218889156
2018-12-02,-0.283315682,-0.244823195
2018-12-03,-0.309670479,-0.270855493
2018-12-04,-0.334829405,-0.296603634
2018-12-05,-0.35860689,-0.321811283
2018-12-06,-0.380197663,-0.346070217
2018-12-07,-0.399750469,-0.368626692
2018-12-08,-0.416487853,-0.389329794
2018-12-09,-0.431662306,-0.407569208
2018-12-10,-0.444329149,-0.423381694
2018-12-11,-0.454906891,-0.436668571
2018-12-12,-0.464270552,-0.447373711
2018-12-13,-0.471684404,-0.455581841
2018-12-14,-0.477866044,-0.46164793
2018-12-15,-0.482237948,-0.465885584
2018-12-16,-0.484891113,-0.468296724
2018-12-17,-0.485805525,-0.469649572
2018-12-18,-0.485218048,-0.469304392
2018-12-19,-0.483013466,-0.468168576
2018-12-20,-0.479706472,-0.465674582
2018-12-21,-0.474311103,-0.46224546
2018-12-22,-0.467147496,-0.457281467
2018-12-23,-0.458522089,-0.451064581
2018-12-24,-0.448055911,-0.443314995
2018-12-25,-0.435739694,-0.434478784
2018-12-26,-0.422217096,-0.424016043
2018-12-27,-0.406217713,-0.411983039
2018-12-28,-0.38903342,-0.397938627
2018-12-29,-0.370294421,-0.382369967
2018-12-30,-0.350327472,-0.364832295
2018-12-31,-0.32909493,-0.345782752
2019-01-01,-0.306636495,-0.324843071
2019-01-02,-0.282853563,-0.302862269
2019-01-03,-0.258816404,-0.279582823
2019-01-04,-0.233826595,-0.255414444
2019-01-05,-0.208602823,-0.231073705
2019-01-06,-0.182785315,-0.205493659
2019-01-07,-0.155990674,-0.17961373
2019-01-08,-0.128512977,-0.153260481
2019-01-09,-0.100938743,-0.126736122
2019-01-10,-0.073292435,-0.100204931
2019-01-11,-0.045356477,-0.073439769
2019-01-12,-0.01750809,-0.046676816
2019-01-13,0.010452828,-0.019836082
2019-01-14,0.037643155,0.00682985
2019-01-15,0.063424578,0.033071867
2019-01-16,0.088411452,0.058688102
2019-01-17,0.112854265,0.083886113
2019-01-18,0.136346705,0.108120613
2019-01-19,0.158175019,0.131205494
2019-01-20,0.178227207,0.152722502
2019-01-21,0.196938519,0.17286836
2019-01-22,0.215248883,0.191386112
2019-01-23,0.232194964,0.208381122
2019-01-24,0.247689199,0.224016298
2019-01-25,0.260237256,0.238394953
2019-01-26,0.272332736,0.251236777
2019-01-27,0.282889827,0.262602862
2019-01-28,0.292291754,0.272454814
2019-01-29,0.299132123,0.281137771
2019-01-30,0.303962131,0.288538507
2019-01-31,0.307785359,0.294744761
2019-02-01,0.310555348,0.299445624
2019-02-02,0.312207449,0.302833144
2019-02-03,0.312791324,0.304661759
2019-02-04,0.312289081,0.305361864
2019-02-05,0.3108358,0.304831367
2019-02-06,0.307806158,0.303090191
2019-02-07,0.303556845,0.300269263
2019-02-08,0.298250241,0.296188875
2019-02-09,0.292367294,0.291249574
2019-02-10,0.285149761,0.285562988
2019-02-11,0.27736287,0.279086327
2019-02-12,0.268975827,0.272536635
2019-02-13,0.260936299,0.265805715
2019-02-14,0.253612518,0.259127796
2019-02-15,0.247080511,0.252772932
2019-02-16,0.241669346,0.247035237
2019-02-17,0.237667488,0.242342665
2019-02-18,0.235289362,0.238732545
2019-02-19,0.234388541,0.236538957
2019-02-20,0.234838443,0.23554244
2019-02-21,0.236246667,0.235677923
2019-02-22,0.238129803,0.236808664
2019-02-23,0.240078837,0.238779514
2019-02-24,0.241967456,0.241495629
2019-02-25,0.244158256,0.244878843
2019-02-26,0.246808127,0.248728021
2019-02-27,0.25001035,0.252925368
2019-02-28,0.254238753,0.257789917
2019-03-01,0.259323137,0.262926806
2019-03-02,0.265909798,0.268384275
2019-03-03,0.273351283,0.274173217
2019-03-04,0.281742807,0.280506046
2019-03-05,0.290861858,0.287311428
2019-03-06,0.3005429,0.294490617
2019-03-07,0.310901693,0.302337622
2019-03-08,0.321598905,0.31098821
2019-03-09,0.332703904,0.320607016
2019-03-10,0.344272305,0.331140686
2019-03-11,0.356369302,0.342527833
2019-03-12,0.368939027,0.354576796
2019-03-13,0.381915625,0.366912376
2019-03-14,0.395072263,0.37942198
2019-03-15,0.407917153,0.391734275
2019-03-16,0.42010356,0.403572729
2019-03-17,0.430977324,0.414635089
2019-03-18,0.440658888,0.424895236
2019-03-19,0.448908965,0.434060578
2019-03-20,0.455951114,0.442005226
2019-03-21,0.461602418,0.448550693
2019-03-22,0.466243192,0.453816987
2019-03-23,0.470109384,0.457832671
2019-03-24,0.473030762,0.460800071
2019-03-25,0.4749149,0.462879006
2019-03-26,0.475699017,0.463746795
2019-03-27,0.475293208,0.463568811
2019-03-28,0.473499059,0.461830049
2019-03-29,0.469426676,0.45866304
2019-03-30,0.463100769,0.453821661
2019-03-31,0.454538793,0.447078111
2019-04-01,0.444148294,0.4382671
2019-04-02,0.431702632,0.427255851
2019-04-03,0.417357025,0.414027862
2019-04-04,0.401190851,0.398874305
2019-04-05,0.383350343,0.381839365
2019-04-06,0.3635764,0.363383657
2019-04-07,0.342165174,0.343622752
2019-04-08,0.319119577,0.322680571
2019-04-09,0.294821267,0.30061918
2019-04-10,0.269540269,0.277891937
2019-04-11,0.243531008,0.254179361
2019-04-12,0.216927404,0.229708807
2019-04-13,0.18893343,0.204410116
2019-04-14,0.160109577,0.178218143
2019-04-15,0.130420489,0.151131152
2019-04-16,0.099951672,0.123197135
2019-04-17,0.069171176,0.094026089
2019-04-18,0.03905012,0.063621098
2019-04-19,0.004880712,0.032275536
2019-04-20,-0.027649924,0.000297105
2019-04-21,-0.060983918,-0.032101397
2019-04-22,-0.09493038,-0.06454071
2019-04-23,-0.127805841,-0.096743191
2019-04-24,-0.160633202,-0.128572947
2019-04-25,-0.191354483,-0.159654377
2019-04-26,-0.220253121,-0.189555692
2019-04-27,-0.247669139,-0.218047576
2019-04-28,-0.272796105,-0.244892688
2019-04-29,-0.296068095,-0.270023797
2019-04-30,-0.317110104,-0.293437268
2019-05-01,-0.336182985,-0.315015439
2019-05-02,-0.353988613,-0.334749297
2019-05-03,-0.37087858,-0.352731422
2019-05-04,-0.386536076,-0.369005573
2019-05-05,-0.401216311,-0.383405337
2019-05-06,-0.414122258,-0.396120112
2019-05-07,-0.425378147,-0.40702166
2019-05-08,-0.434798324,-0.416142181
2019-05-09,-0.441842926,-0.423649193
2019-05-10,-0.446093238,-0.429096232
2019-05-11,-0.447703206,-0.432617783
2019-05-12,-0.446813471,-0.434426565
2019-05-13,-0.443253428,-0.434020101
2019-05-14,-0.43795887,-0.432141486
2019-05-15,-0.430692447,-0.428387625
2019-05-16,-0.422345844,-0.423065601
2019-05-17,-0.413222936,-0.416295277
2019-05-18,-0.402781516,-0.408095576
2019-05-19,-0.392158512,-0.398042787
2019-05-20,-0.380343729,-0.386857218
2019-05-21,-0.367179741,-0.374080721
2019-05-22,-0.353030801,-0.359868714
2019-05-23,-0.336206973,-0.34406336
2019-05-24,-0.317137431,-0.326934432
2019-05-25,-0.296800717,-0.308160724
2019-05-26,-0.274328208,-0.28803291
2019-05-27,-0.251118226,-0.266659146
2019-05-28,-0.226826544,-0.244223592
2019-05-29,-0.201521007,-0.220820591
2019-05-30,-0.176096997,-0.196357799
2019-05-31,-0.150451426,-0.17155583
2019-06-01,-0.125201791,-0.146497275
2019-06-02,-0.100326221,-0.121624446
2019-06-03,-0.075528218,-0.096237743
2019-06-04,-0.050470586,-0.070983239
2019-06-05,-0.025330457,-0.045734586
2019-06-06,5.77E-05,-0.020550369
2019-06-07,0.025069884,0.005022567
2019-06-08,0.049712443,0.030104826
2019-06-09,0.074367816,0.055338727
2019-06-10,0.099384914,0.079885576
2019-06-11,0.124496727,0.104452686
2019-06-12,0.14969406,0.12814759
2019-06-13,0.173575781,0.15108897
2019-06-14,0.196661312,0.173367896
2019-06-15,0.218548899,0.195120306
2019-06-16,0.240184943,0.215887493
2019-06-17,0.260781277,0.235592859
2019-06-18,0.279559666,0.25435279
2019-06-19,0.296382457,0.272024446
2019-06-20,0.311149077,0.28886796
2019-06-21,0.324369775,0.304812139
2019-06-22,0.336968262,0.319946094
2019-06-23,0.348549177,0.333754182
2019-06-24,0.359564136,0.346432631
2019-06-25,0.369154608,0.357948376
2019-06-26,0.377963564,0.368146016
2019-06-27,0.38590787,0.377099801
2019-06-28,0.39349136,0.384623389
2019-06-29,0.399756548,0.390639478
2019-06-30,0.404121164,0.395139921
2019-07-01,0.406088776,0.398354416
2019-07-02,0.406462439,0.400215287
2019-07-03,0.404663773,0.401092307
2019-07-04,0.400822891,0.400655518
2019-07-05,0.396116116,0.399236582
2019-07-06,0.389952482,0.396606163
2019-07-07,0.383981324,0.392788006
2019-07-08,0.378639152,0.388384001
2019-07-09,0.374010705,0.383345718
2019-07-10,0.369930875,0.377978998
2019-07-11,0.365993187,0.372404352
2019-07-12,0.362402336,0.367152975
2019-07-13,0.358915458,0.362678773
2019-07-14,0.355246396,0.3588295
2019-07-15,0.350911753,0.355500475
2019-07-16,0.346246414,0.353039808
2019-07-17,0.341522761,0.351011173
2019-07-18,0.337241117,0.349372364
2019-07-19,0.333575058,0.348109841
2019-07-20,0.330884254,0.347048538
2019-07-21,0.329579008,0.346408608
2019-07-22,0.329528275,0.346124074
2019-07-23,0.331148043,0.34674034
2019-07-24,0.334444418,0.347702964
2019-07-25,0.339177033,0.349622318
2019-07-26,0.345068418,0.35278678
2019-07-27,0.351926234,0.357200223
2019-07-28,0.359818973,0.363107166
2019-07-29,0.367986023,0.370052005
2019-07-30,0.376364093,0.378218791
2019-07-31,0.384574462,0.387226243
2019-08-01,0.393231957,0.39695302
2019-08-02,0.402788391,0.407124266
2019-08-03,0.413610768,0.417815979
2019-08-04,0.425624395,0.428509266
2019-08-05,0.438493224,0.439950807
2019-08-06,0.45228013,0.451449922
2019-08-07,0.46735105,0.463726939
2019-08-08,0.482700712,0.47651572
2019-08-09,0.497964911,0.48988478
2019-08-10,0.512562626,0.503503454
2019-08-11,0.52671977,0.517483134
2019-08-12,0.540502871,0.531527032
2019-08-13,0.553677687,0.545351041
2019-08-14,0.56604403,0.558776321
2019-08-15,0.577409316,0.571442014
2019-08-16,0.587930471,0.583118077
2019-08-17,0.597480807,0.593712433
2019-08-18,0.605698548,0.602862769
2019-08-19,0.612355602,0.61051297
2019-08-20,0.617305287,0.616436117
2019-08-21,0.620396855,0.620828271
2019-08-22,0.621463941,0.62357701
2019-08-23,0.620674317,0.624457467
2019-08-24,0.618333835,0.623596527
2019-08-25,0.614371263,0.620994393
2019-08-26,0.608966353,0.616944826
2019-08-27,0.601858574,0.611466124
2019-08-28,0.593088096,0.603595478
2019-08-29,0.58215043,0.594368077
2019-08-30,0.569710434,0.583308828
2019-08-31,0.555553764,0.570710703
